name,type,version,affectedByUniqueSmellId
org.antlr.tool.FASerializer,class,3.1.2,352
org.antlr.tool.FASerializer,class,3.0.1,185
org.antlr.tool.FASerializer,class,3.1.3,577
org.antlr.tool.FASerializer,class,3.1,306
org.antlr.tool.FASerializer,class,3.1.1,306
org.antlr.tool.FASerializer,class,3.1.2,205
org.antlr.tool.FASerializer,class,3.1.2,434
org.antlr.tool.FASerializer,class,3.0.1,92
org.antlr.tool.FASerializer,class,3.1,305
org.antlr.tool.FASerializer,class,3.5,1009
org.antlr.tool.FASerializer,class,3.1.1,185
org.antlr.tool.FASerializer,class,3.3,185
org.antlr.tool.FASerializer,class,3.0,92
org.antlr.tool.FASerializer,class,3.3,757
org.antlr.tool.FASerializer,class,3.1,185
org.antlr.tool.FASerializer,class,3.1,205
org.antlr.tool.FASerializer,class,3.1.2,371
org.antlr.tool.FASerializer,class,3.2,636
org.antlr.tool.FASerializer,class,3.5,995
org.antlr.tool.FASerializer,class,3.0.1,196
org.antlr.tool.FASerializer,class,3.2,631
org.antlr.tool.FASerializer,class,3.3,759
org.antlr.tool.FASerializer,class,3.1.2,467
org.antlr.tool.FASerializer,class,3.0.1,199
org.antlr.tool.FASerializer,class,3.3,755
org.antlr.codegen.CodeGenTreeWalker,class,3.0.1,144
org.antlr.codegen.CodeGenTreeWalker,class,3.0.1,141
org.antlr.codegen.CodeGenTreeWalker,class,3.1.1,275
org.antlr.codegen.CodeGenTreeWalker,class,3.0,94
org.antlr.codegen.CodeGenTreeWalker,class,3.0,107
org.antlr.codegen.CodeGenTreeWalker,class,3.0,132
org.antlr.codegen.CodeGenTreeWalker,class,3.0,136
org.antlr.codegen.CodeGenTreeWalker,class,3.1,289
org.antlr.codegen.CodeGenTreeWalker,class,3.0.1,107
org.antlr.codegen.CodeGenTreeWalker,class,3.1.1,254
org.antlr.codegen.CodeGenTreeWalker,class,3.0.1,94
org.antlr.codegen.CodeGenTreeWalker,class,3.0,153
org.antlr.codegen.CodeGenTreeWalker,class,3.0,188
org.antlr.codegen.CodeGenTreeWalker,class,3.1,207
org.antlr.codegen.CodeGenTreeWalker,class,3.1.1,335
org.antlr.codegen.CodeGenTreeWalker,class,3.1,210
org.antlr.codegen.CodeGenTreeWalker,class,3.1,291
org.antlr.codegen.CodeGenTreeWalker,class,3.1.1,338
org.antlr.codegen.CodeGenTreeWalker,class,3.1,275
org.antlr.codegen.CodeGenTreeWalker,class,3.1,185
org.antlr.codegen.CodeGenTreeWalker,class,3.1,254
org.antlr.codegen.CodeGenTreeWalker,class,3.0,108
org.antlr.codegen.CodeGenTreeWalker,class,3.0,137
org.antlr.codegen.CodeGenTreeWalker,class,3.0.1,185
org.antlr.codegen.CodeGenTreeWalker,class,3.1,288
org.antlr.codegen.CodeGenTreeWalker,class,3.1.1,343
org.antlr.codegen.CodeGenTreeWalker,class,3.0,127
org.antlr.codegen.CodeGenTreeWalker,class,3.1,205
org.antlr.codegen.CodeGenTreeWalker,class,3.0.1,137
org.antlr.codegen.CodeGenTreeWalker,class,3.1.1,289
org.antlr.codegen.CodeGenTreeWalker,class,3.1.1,210
org.antlr.codegen.CodeGenTreeWalker,class,3.0.1,127
org.antlr.codegen.CodeGenTreeWalker,class,3.0,141
org.antlr.codegen.CodeGenTreeWalker,class,3.0,185
org.antlr.codegen.CodeGenTreeWalker,class,3.0,117
org.antlr.codegen.CodeGenTreeWalker,class,3.0,144
org.antlr.codegen.CodeGenTreeWalker,class,3.1.1,288
org.antlr.codegen.CodeGenTreeWalker,class,3.0,195
org.antlr.codegen.CodeGenTreeWalker,class,3.0.1,118
org.antlr.codegen.CodeGenTreeWalker,class,3.0.1,188
org.antlr.codegen.CodeGenTreeWalker,class,3.0.1,153
org.antlr.codegen.CodeGenTreeWalker,class,3.1.1,331
org.antlr.codegen.CodeGenTreeWalker,class,3.1.1,118
org.antlr.codegen.CodeGenTreeWalker,class,3.0.1,132
org.antlr.codegen.CodeGenTreeWalker,class,3.0,118
org.antlr.codegen.CodeGenTreeWalker,class,3.1,118
org.antlr.codegen.CodeGenTreeWalker,class,3.1,338
org.antlr.codegen.CodeGenTreeWalker,class,3.1.1,205
org.antlr.codegen.CodeGenTreeWalker,class,3.0.1,136
org.antlr.codegen.CodeGenTreeWalker,class,3.0.1,195
org.antlr.codegen.CodeGenTreeWalker,class,3.1.1,291
org.antlr.codegen.CodeGenTreeWalker,class,3.0.1,108
org.antlr.codegen.CodeGenTreeWalker,class,3.1,331
org.antlr.codegen.CodeGenTreeWalker,class,3.1.1,185
org.antlr.codegen.CodeGenTreeWalker,class,3.1,343
org.antlr.codegen.CodeGenTreeWalker,class,3.1,335
org.antlr.codegen.CodeGenTreeWalker,class,3.1.1,207
org.antlr.codegen.CodeGenTreeWalker,class,3.0.1,117
org.antlr.analysis.DFAOptimizer,class,3.1.1,295
org.antlr.analysis.DFAOptimizer,class,3.5,205
org.antlr.analysis.DFAOptimizer,class,3.1,295
org.antlr.analysis.DFAOptimizer,class,3.1,254
org.antlr.analysis.DFAOptimizer,class,3.1.1,205
org.antlr.analysis.DFAOptimizer,class,3.0.1,174
org.antlr.analysis.DFAOptimizer,class,3.0.1,188
org.antlr.analysis.DFAOptimizer,class,3.1.2,433
org.antlr.analysis.DFAOptimizer,class,3.0,108
org.antlr.analysis.DFAOptimizer,class,3.0.1,173
org.antlr.analysis.DFAOptimizer,class,3.4,205
org.antlr.analysis.DFAOptimizer,class,3.1.2,205
org.antlr.analysis.DFAOptimizer,class,3.1.2,456
org.antlr.analysis.DFAOptimizer,class,3.0.1,178
org.antlr.analysis.DFAOptimizer,class,3.0,92
org.antlr.analysis.DFAOptimizer,class,3.0,195
org.antlr.analysis.DFAOptimizer,class,3.0,138
org.antlr.analysis.DFAOptimizer,class,3.0,174
org.antlr.analysis.DFAOptimizer,class,3.0,188
org.antlr.analysis.DFAOptimizer,class,3.2,625
org.antlr.analysis.DFAOptimizer,class,3.0,178
org.antlr.analysis.DFAOptimizer,class,3.1.2,363
org.antlr.analysis.DFAOptimizer,class,3.0.1,138
org.antlr.analysis.DFAOptimizer,class,3.1.2,467
org.antlr.analysis.DFAOptimizer,class,3.0,173
org.antlr.analysis.DFAOptimizer,class,3.1.2,358
org.antlr.analysis.DFAOptimizer,class,3.0.1,195
org.antlr.analysis.DFAOptimizer,class,3.1,205
org.antlr.analysis.DFAOptimizer,class,3.1.1,254
org.antlr.analysis.DFAOptimizer,class,3.3,205
org.antlr.analysis.DFAOptimizer,class,3.0.1,108
org.antlr.analysis.DFAOptimizer,class,3.4,833
org.antlr.analysis.DFAOptimizer,class,3.0.1,92
org.antlr.analysis.DFAOptimizer,class,3.1.3,205
org.antlr.analysis.DFAOptimizer,class,3.1.2,434
org.antlr.analysis.DFAOptimizer,class,3.2,205
org.antlr.analysis.DFAOptimizer,class,3.1.2,354
org.antlr.codegen.CTarget,class,3.0.1,195
org.antlr.codegen.CTarget,class,3.1,254
org.antlr.codegen.CTarget,class,3.0,195
org.antlr.codegen.CTarget,class,3.1.1,254
org.antlr.codegen.CTarget,class,3.1.2,434
org.antlr.codegen.ActionTranslatorLexer,class,3.0.1,133
org.antlr.codegen.ActionTranslatorLexer,class,3.0.1,90
org.antlr.codegen.ActionTranslatorLexer,class,3.0,188
org.antlr.codegen.ActionTranslatorLexer,class,3.0.1,94
org.antlr.codegen.ActionTranslatorLexer,class,3.0.1,188
org.antlr.codegen.ActionTranslatorLexer,class,3.0.1,195
org.antlr.codegen.ActionTranslatorLexer,class,3.0.1,185
org.antlr.codegen.ActionTranslatorLexer,class,3.0,185
org.antlr.codegen.ActionTranslatorLexer,class,3.0,94
org.antlr.codegen.ActionTranslatorLexer,class,3.0,133
org.antlr.codegen.ActionTranslatorLexer,class,3.0,195
org.antlr.codegen.ActionTranslatorLexer,class,3.0,90
org.antlr.tool.ANTLRLexer,class,3.0.1,188
org.antlr.tool.ANTLRLexer,class,3.1,205
org.antlr.tool.ANTLRLexer,class,3.1.1,185
org.antlr.tool.ANTLRLexer,class,3.1.1,213
org.antlr.tool.ANTLRLexer,class,3.1,254
org.antlr.tool.ANTLRLexer,class,3.1,213
org.antlr.tool.ANTLRLexer,class,3.0,195
org.antlr.tool.ANTLRLexer,class,3.0,102
org.antlr.tool.ANTLRLexer,class,3.1,215
org.antlr.tool.ANTLRLexer,class,3.1.1,254
org.antlr.tool.ANTLRLexer,class,3.1,185
org.antlr.tool.ANTLRLexer,class,3.1.1,205
org.antlr.tool.ANTLRLexer,class,3.0.1,102
org.antlr.tool.ANTLRLexer,class,3.0,188
org.antlr.tool.ANTLRLexer,class,3.0.1,195
org.antlr.tool.ANTLRLexer,class,3.1.1,215
org.antlr.codegen.CPPTarget,class,3.3,205
org.antlr.codegen.CPPTarget,class,3.1,205
org.antlr.codegen.CPPTarget,class,3.1.1,205
org.antlr.codegen.CPPTarget,class,3.1,254
org.antlr.codegen.CPPTarget,class,3.1.2,205
org.antlr.codegen.CPPTarget,class,3.0.1,188
org.antlr.codegen.CPPTarget,class,3.4,205
org.antlr.codegen.CPPTarget,class,3.1.1,254
org.antlr.codegen.CPPTarget,class,3.1.3,205
org.antlr.codegen.CPPTarget,class,3.0.1,195
org.antlr.codegen.CPPTarget,class,3.0,195
org.antlr.codegen.CPPTarget,class,3.0,188
org.antlr.codegen.CPPTarget,class,3.1.2,434
org.antlr.codegen.CPPTarget,class,3.2,205
org.antlr.misc.Utils,class,3.2,205
org.antlr.misc.Utils,class,3.1.2,434
org.antlr.misc.Utils,class,3.1.2,467
org.antlr.misc.Utils,class,3.1,205
org.antlr.misc.Utils,class,3.5,205
org.antlr.misc.Utils,class,3.0,195
org.antlr.misc.Utils,class,3.4,205
org.antlr.misc.Utils,class,3.0.1,195
org.antlr.misc.Utils,class,3.1.2,205
org.antlr.misc.Utils,class,3.0,188
org.antlr.misc.Utils,class,3.0,92
org.antlr.misc.Utils,class,3.1.2,456
org.antlr.misc.Utils,class,3.0,108
org.antlr.misc.Utils,class,3.1.3,205
org.antlr.misc.Utils,class,3.1,254
org.antlr.misc.Utils,class,3.0.1,108
org.antlr.misc.Utils,class,3.0.1,188
org.antlr.misc.Utils,class,3.0.1,92
org.antlr.misc.Utils,class,3.1.1,254
org.antlr.misc.Utils,class,3.3,205
org.antlr.misc.Utils,class,3.1.1,205
org.antlr.codegen.ObjCTarget,class,3.1,205
org.antlr.codegen.ObjCTarget,class,3.1,254
org.antlr.codegen.ObjCTarget,class,3.0.1,195
org.antlr.codegen.ObjCTarget,class,3.1.2,205
org.antlr.codegen.ObjCTarget,class,3.1.2,434
org.antlr.codegen.ObjCTarget,class,3.3,205
org.antlr.codegen.ObjCTarget,class,3.2,205
org.antlr.codegen.ObjCTarget,class,3.1.3,205
org.antlr.codegen.ObjCTarget,class,3.0.1,188
org.antlr.codegen.ObjCTarget,class,3.1.1,254
org.antlr.codegen.ObjCTarget,class,3.4,205
org.antlr.codegen.ObjCTarget,class,3.5,205
org.antlr.codegen.ObjCTarget,class,3.0,195
org.antlr.codegen.ObjCTarget,class,3.0,188
org.antlr.codegen.ObjCTarget,class,3.1.1,205
org.antlr.misc.IntSet,class,3.1.2,185
org.antlr.misc.IntSet,class,3.0,195
org.antlr.misc.IntSet,class,3.1.1,205
org.antlr.misc.IntSet,class,3.3,185
org.antlr.misc.IntSet,class,3.1.3,185
org.antlr.misc.IntSet,class,3.0.1,195
org.antlr.misc.IntSet,class,3.1.2,434
org.antlr.misc.IntSet,class,3.4,205
org.antlr.misc.IntSet,class,3.1.1,254
org.antlr.misc.IntSet,class,3.0.1,188
org.antlr.misc.IntSet,class,3.4,185
org.antlr.misc.IntSet,class,3.5,205
org.antlr.misc.IntSet,class,3.2,185
org.antlr.misc.IntSet,class,3.5,185
org.antlr.misc.IntSet,class,3.0,92
org.antlr.misc.IntSet,class,3.3,205
org.antlr.misc.IntSet,class,3.0.1,185
org.antlr.misc.IntSet,class,3.1.3,205
org.antlr.misc.IntSet,class,3.0,185
org.antlr.misc.IntSet,class,3.2,205
org.antlr.misc.IntSet,class,3.0.1,92
org.antlr.misc.IntSet,class,3.1,254
org.antlr.misc.IntSet,class,3.1.1,185
org.antlr.misc.IntSet,class,3.1.2,456
org.antlr.misc.IntSet,class,3.1.2,205
org.antlr.misc.IntSet,class,3.0,188
org.antlr.misc.IntSet,class,3.1,185
org.antlr.misc.IntSet,class,3.1,205
org.antlr.tool.ANTLRParser,class,3.0.1,188
org.antlr.tool.ANTLRParser,class,3.1,254
org.antlr.tool.ANTLRParser,class,3.0.1,195
org.antlr.tool.ANTLRParser,class,3.0.1,111
org.antlr.tool.ANTLRParser,class,3.1,347
org.antlr.tool.ANTLRParser,class,3.1.1,254
org.antlr.tool.ANTLRParser,class,3.1,205
org.antlr.tool.ANTLRParser,class,3.0,111
org.antlr.tool.ANTLRParser,class,3.0,195
org.antlr.tool.ANTLRParser,class,3.1,312
org.antlr.tool.ANTLRParser,class,3.1.1,205
org.antlr.tool.ANTLRParser,class,3.1,185
org.antlr.tool.ANTLRParser,class,3.1.1,316
org.antlr.tool.ANTLRParser,class,3.0,185
org.antlr.tool.ANTLRParser,class,3.0,120
org.antlr.tool.ANTLRParser,class,3.1,316
org.antlr.tool.ANTLRParser,class,3.1.1,185
org.antlr.tool.ANTLRParser,class,3.0.1,120
org.antlr.tool.ANTLRParser,class,3.1.1,312
org.antlr.tool.ANTLRParser,class,3.0.1,185
org.antlr.tool.ANTLRParser,class,3.1.1,347
org.antlr.tool.ANTLRParser,class,3.0,188
org.antlr.runtime.debug,package,3.5,471
org.antlr.runtime.debug,package,3.3,471
org.antlr.runtime.debug,package,3.0,149
org.antlr.runtime.debug,package,3.2,471
org.antlr.runtime.debug,package,3.1.3,471
org.antlr.runtime.debug,package,3.4,471
org.antlr.runtime.debug,package,3.1,112
org.antlr.runtime.debug,package,3.1.1,112
org.antlr.runtime.debug,package,3.0,112
org.antlr.runtime.debug,package,3.0.1,112
org.antlr.misc,package,3.3,155
org.antlr.misc,package,3.0.1,163
org.antlr.misc,package,3.1.1,128
org.antlr.misc,package,3.4,881
org.antlr.misc,package,3.1.2,155
org.antlr.misc,package,3.0,175
org.antlr.misc,package,3.0,149
org.antlr.misc,package,3.1,155
org.antlr.misc,package,3.1.2,163
org.antlr.misc,package,3.0,163
org.antlr.misc,package,3.0.1,155
org.antlr.misc,package,3.1.2,164
org.antlr.misc,package,3.1.2,437
org.antlr.misc,package,3.2,128
org.antlr.misc,package,3.1,164
org.antlr.misc,package,3.5,881
org.antlr.misc,package,3.1.2,428
org.antlr.misc,package,3.1.3,128
org.antlr.misc,package,3.3,128
org.antlr.misc,package,3.1,163
org.antlr.misc,package,3.0.1,175
org.antlr.misc,package,3.2,155
org.antlr.misc,package,3.1.1,155
org.antlr.misc,package,3.1.3,155
org.antlr.misc,package,3.1.2,128
org.antlr.misc,package,3.4,128
org.antlr.misc,package,3.0,155
org.antlr.misc,package,3.0.1,128
org.antlr.misc,package,3.0,128
org.antlr.misc,package,3.1,128
org.antlr.misc,package,3.1.1,163
org.antlr.misc,package,3.1.1,164
org.antlr.misc,package,3.5,128
org.antlr.misc,package,3.0.1,164
org.antlr.misc,package,3.1.2,444
org.antlr.runtime.tree.Tree,class,3.0.1,98
org.antlr.runtime.tree.Tree,class,3.0,98
org.antlr.runtime.tree.Tree,class,3.5,547
org.antlr.runtime.tree.Tree,class,3.5,543
org.antlr.runtime.tree.Tree,class,3.2,547
org.antlr.runtime.tree.Tree,class,3.3,547
org.antlr.runtime.tree.Tree,class,3.1.1,103
org.antlr.runtime.tree.Tree,class,4.0,543
org.antlr.runtime.tree.Tree,class,3.1.3,547
org.antlr.runtime.tree.Tree,class,3.1,103
org.antlr.runtime.tree.Tree,class,3.1.1,98
org.antlr.runtime.tree.Tree,class,3.0.1,103
org.antlr.runtime.tree.Tree,class,3.0,103
org.antlr.runtime.tree.Tree,class,3.2,543
org.antlr.runtime.tree.Tree,class,3.1.3,543
org.antlr.runtime.tree.Tree,class,3.3,543
org.antlr.runtime.tree.Tree,class,3.1,98
org.antlr.runtime.tree.Tree,class,3.4,543
org.antlr.runtime.tree.Tree,class,3.4,547
org.antlr.runtime.tree.CommonTree,class,4.0,543
org.antlr.runtime.tree.CommonTree,class,3.4,547
org.antlr.runtime.tree.CommonTree,class,3.0.1,103
org.antlr.runtime.tree.CommonTree,class,3.5,543
org.antlr.runtime.tree.CommonTree,class,3.1.1,98
org.antlr.runtime.tree.CommonTree,class,3.0.1,98
org.antlr.runtime.tree.CommonTree,class,3.0,103
org.antlr.runtime.tree.CommonTree,class,3.2,543
org.antlr.runtime.tree.CommonTree,class,3.1.3,543
org.antlr.runtime.tree.CommonTree,class,3.3,543
org.antlr.runtime.tree.CommonTree,class,3.5,547
org.antlr.runtime.tree.CommonTree,class,3.4,543
org.antlr.runtime.tree.CommonTree,class,3.1,98
org.antlr.runtime.tree.CommonTree,class,3.1.1,103
org.antlr.runtime.tree.CommonTree,class,3.2,547
org.antlr.runtime.tree.CommonTree,class,3.3,547
org.antlr.runtime.tree.CommonTree,class,3.0,98
org.antlr.runtime.tree.CommonTree,class,3.1,103
org.antlr.runtime.tree.CommonTree,class,3.1.3,547
org.antlr.runtime.tree.CommonTree,class,4.0,547
org.antlr.tool.GrammarReport,class,3.0,131
org.antlr.tool.GrammarReport,class,3.3,790
org.antlr.tool.GrammarReport,class,3.5,185
org.antlr.tool.GrammarReport,class,3.0,150
org.antlr.tool.GrammarReport,class,3.5,967
org.antlr.tool.GrammarReport,class,3.0,129
org.antlr.tool.GrammarReport,class,3.1.3,561
org.antlr.tool.GrammarReport,class,3.1.1,209
org.antlr.tool.GrammarReport,class,3.2,205
org.antlr.tool.GrammarReport,class,3.1.2,447
org.antlr.tool.GrammarReport,class,3.0,108
org.antlr.tool.GrammarReport,class,3.3,562
org.antlr.tool.GrammarReport,class,3.5,205
org.antlr.tool.GrammarReport,class,3.4,818
org.antlr.tool.GrammarReport,class,3.1.2,205
org.antlr.tool.GrammarReport,class,3.0,143
org.antlr.tool.GrammarReport,class,3.1,205
org.antlr.tool.GrammarReport,class,3.3,205
org.antlr.tool.GrammarReport,class,3.1.2,185
org.antlr.tool.GrammarReport,class,3.1.3,566
org.antlr.tool.GrammarReport,class,3.2,562
org.antlr.tool.GrammarReport,class,3.2,670
org.antlr.tool.GrammarReport,class,3.0,185
org.antlr.tool.GrammarReport,class,3.1,214
org.antlr.tool.GrammarReport,class,3.0.1,185
org.antlr.tool.GrammarReport,class,3.1.2,461
org.antlr.tool.GrammarReport,class,3.4,821
org.antlr.tool.GrammarReport,class,3.1.1,205
org.antlr.tool.GrammarReport,class,3.5,969
org.antlr.tool.GrammarReport,class,3.0.1,188
org.antlr.tool.GrammarReport,class,3.0.1,129
org.antlr.tool.GrammarReport,class,3.4,205
org.antlr.tool.GrammarReport,class,3.1.3,205
org.antlr.tool.GrammarReport,class,3.4,185
org.antlr.tool.GrammarReport,class,3.2,666
org.antlr.tool.GrammarReport,class,3.1.1,185
org.antlr.tool.GrammarReport,class,3.1.3,562
org.antlr.tool.GrammarReport,class,3.3,185
org.antlr.tool.GrammarReport,class,3.0.1,176
org.antlr.tool.GrammarReport,class,3.0.1,150
org.antlr.tool.GrammarReport,class,3.1.3,185
org.antlr.tool.GrammarReport,class,3.1.1,214
org.antlr.tool.GrammarReport,class,3.1,209
org.antlr.tool.GrammarReport,class,3.0,176
org.antlr.tool.GrammarReport,class,3.1.2,467
org.antlr.tool.GrammarReport,class,3.1,185
org.antlr.tool.GrammarReport,class,3.0,188
org.antlr.tool.GrammarReport,class,3.1.2,457
org.antlr.tool.GrammarReport,class,3.0.1,143
org.antlr.tool.GrammarReport,class,3.0.1,108
org.antlr.tool.GrammarReport,class,3.2,185
org.antlr.tool.Interpreter$LexerActionGetTokenType,class,3.1,205
org.antlr.tool.Interpreter$LexerActionGetTokenType,class,3.1.1,216
org.antlr.tool.Interpreter$LexerActionGetTokenType,class,3.1.2,370
org.antlr.tool.Interpreter$LexerActionGetTokenType,class,3.1.3,205
org.antlr.tool.Interpreter$LexerActionGetTokenType,class,3.3,798
org.antlr.tool.Interpreter$LexerActionGetTokenType,class,3.2,687
org.antlr.tool.Interpreter$LexerActionGetTokenType,class,3.5,988
org.antlr.tool.Interpreter$LexerActionGetTokenType,class,3.0.1,188
org.antlr.tool.Interpreter$LexerActionGetTokenType,class,3.1.2,205
org.antlr.tool.Interpreter$LexerActionGetTokenType,class,3.3,205
org.antlr.tool.Interpreter$LexerActionGetTokenType,class,3.5,205
org.antlr.tool.Interpreter$LexerActionGetTokenType,class,3.0,188
org.antlr.tool.Interpreter$LexerActionGetTokenType,class,3.1.3,499
org.antlr.tool.Interpreter$LexerActionGetTokenType,class,3.4,917
org.antlr.tool.Interpreter$LexerActionGetTokenType,class,3.0.1,104
org.antlr.tool.Interpreter$LexerActionGetTokenType,class,3.2,205
org.antlr.tool.Interpreter$LexerActionGetTokenType,class,3.4,205
org.antlr.tool.Interpreter$LexerActionGetTokenType,class,3.1,216
org.antlr.tool.Interpreter$LexerActionGetTokenType,class,3.1.1,205
org.antlr.tool.Interpreter$LexerActionGetTokenType,class,3.0,104
org.antlr.runtime,package,4.0,1120
org.antlr.runtime,package,3.1,128
org.antlr.runtime,package,3.4,844
org.antlr.runtime,package,3.0.1,152
org.antlr.runtime,package,3.1.1,128
org.antlr.runtime,package,3.5,536
org.antlr.runtime,package,3.1,152
org.antlr.runtime,package,3.5,613
org.antlr.runtime,package,3.0.1,88
org.antlr.runtime,package,3.2,613
org.antlr.runtime,package,3.2,536
org.antlr.runtime,package,3.1.3,613
org.antlr.runtime,package,3.1.1,152
org.antlr.runtime,package,3.0,128
org.antlr.runtime,package,3.4,536
org.antlr.runtime,package,3.1.1,88
org.antlr.runtime,package,3.0,152
org.antlr.runtime,package,3.1.3,536
org.antlr.runtime,package,3.5,844
org.antlr.runtime,package,3.3,613
org.antlr.runtime,package,3.0.1,128
org.antlr.runtime,package,3.1,88
org.antlr.runtime,package,3.3,536
org.antlr.runtime,package,3.4,613
org.antlr.runtime,package,4.0,536
org.antlr.runtime,package,4.0,613
org.antlr.runtime,package,3.0,88
org.antlr.runtime.tree,package,3.0,88
org.antlr.runtime.tree,package,3.0.1,152
org.antlr.runtime.tree,package,4.0,1120
org.antlr.runtime.tree,package,3.5,536
org.antlr.runtime.tree,package,3.1,152
org.antlr.runtime.tree,package,4.0,594
org.antlr.runtime.tree,package,3.5,594
org.antlr.runtime.tree,package,4.0,613
org.antlr.runtime.tree,package,3.2,536
org.antlr.runtime.tree,package,3.1.3,594
org.antlr.runtime.tree,package,3.1.1,152
org.antlr.runtime.tree,package,3.2,594
org.antlr.runtime.tree,package,3.3,613
org.antlr.runtime.tree,package,3.1,88
org.antlr.runtime.tree,package,3.4,536
org.antlr.runtime.tree,package,3.4,613
org.antlr.runtime.tree,package,3.1.1,88
org.antlr.runtime.tree,package,3.1.3,613
org.antlr.runtime.tree,package,3.0,152
org.antlr.runtime.tree,package,3.1.3,536
org.antlr.runtime.tree,package,3.3,536
org.antlr.runtime.tree,package,3.1.1,327
org.antlr.runtime.tree,package,3.4,594
org.antlr.runtime.tree,package,3.3,594
org.antlr.runtime.tree,package,4.0,536
org.antlr.runtime.tree,package,3.1,327
org.antlr.runtime.tree,package,3.5,613
org.antlr.runtime.tree,package,3.0.1,88
org.antlr.runtime.tree,package,3.2,613
org.antlr.tool.Grammar$LabelElementPair,class,3.4,853
org.antlr.tool.Grammar$LabelElementPair,class,3.1.2,205
org.antlr.tool.Grammar$LabelElementPair,class,3.1.1,205
org.antlr.tool.Grammar$LabelElementPair,class,3.1.3,605
org.antlr.tool.Grammar$LabelElementPair,class,3.4,205
org.antlr.tool.Grammar$LabelElementPair,class,3.0.1,188
org.antlr.tool.Grammar$LabelElementPair,class,3.1,335
org.antlr.tool.Grammar$LabelElementPair,class,3.1.1,335
org.antlr.tool.Grammar$LabelElementPair,class,3.1.2,415
org.antlr.tool.Grammar$LabelElementPair,class,3.0.1,153
org.antlr.tool.Grammar$LabelElementPair,class,3.0,153
org.antlr.tool.Grammar$LabelElementPair,class,3.1.3,205
org.antlr.tool.Grammar$LabelElementPair,class,3.3,730
org.antlr.tool.Grammar$LabelElementPair,class,3.1,205
org.antlr.tool.Grammar$LabelElementPair,class,3.2,624
org.antlr.tool.Grammar$LabelElementPair,class,3.0,188
org.antlr.tool.Grammar$LabelElementPair,class,3.5,999
org.antlr.tool.Grammar$LabelElementPair,class,3.5,205
org.antlr.tool.Grammar$LabelElementPair,class,3.2,205
org.antlr.tool.Grammar$LabelElementPair,class,3.3,205
org.antlr.runtime.misc,package,3.1.1,327
org.antlr.runtime.misc,package,3.4,889
org.antlr.runtime.misc,package,3.5,889
org.antlr.runtime.misc,package,3.1.3,594
org.antlr.runtime.misc,package,3.4,536
org.antlr.runtime.misc,package,4.0,889
org.antlr.runtime.misc,package,3.5,536
org.antlr.runtime.misc,package,3.0,164
org.antlr.runtime.misc,package,3.1,327
org.antlr.runtime.misc,package,3.5,594
org.antlr.runtime.misc,package,4.0,594
org.antlr.runtime.misc,package,3.3,536
org.antlr.runtime.misc,package,3.4,594
org.antlr.runtime.misc,package,3.3,594
org.antlr.runtime.misc,package,3.2,594
org.antlr.runtime.misc,package,3.0,130
org.antlr.grammar.v3.ANTLRv3Parser$DFA73,class,3.2,551
org.antlr.grammar.v3.ANTLRv3Parser$DFA73,class,3.3,551
org.antlr.grammar.v3.ANTLRv3Parser$DFA73,class,3.4,551
org.antlr.grammar.v3.ANTLRv3Parser$DFA73,class,3.1.3,551
org.antlr.runtime.misc.Stats,class,3.0,185
org.antlr.runtime.misc.Stats,class,3.0,131
org.antlr.tool.RecursionOverflowMessage,class,3.1.3,185
org.antlr.tool.RecursionOverflowMessage,class,3.1.1,205
org.antlr.tool.RecursionOverflowMessage,class,3.5,938
org.antlr.tool.RecursionOverflowMessage,class,3.0.1,108
org.antlr.tool.RecursionOverflowMessage,class,3.2,659
org.antlr.tool.RecursionOverflowMessage,class,3.2,663
org.antlr.tool.RecursionOverflowMessage,class,3.1.2,205
org.antlr.tool.RecursionOverflowMessage,class,3.1.2,468
org.antlr.tool.RecursionOverflowMessage,class,3.1.2,185
org.antlr.tool.RecursionOverflowMessage,class,3.1.3,593
org.antlr.tool.RecursionOverflowMessage,class,3.0.1,188
org.antlr.tool.RecursionOverflowMessage,class,3.0.1,185
org.antlr.tool.RecursionOverflowMessage,class,3.2,205
org.antlr.tool.RecursionOverflowMessage,class,3.1.1,185
org.antlr.tool.RecursionOverflowMessage,class,3.3,205
org.antlr.tool.RecursionOverflowMessage,class,3.5,185
org.antlr.tool.RecursionOverflowMessage,class,3.0,188
org.antlr.tool.RecursionOverflowMessage,class,3.1,185
org.antlr.tool.RecursionOverflowMessage,class,3.3,747
org.antlr.tool.RecursionOverflowMessage,class,3.0,108
org.antlr.tool.RecursionOverflowMessage,class,3.1,205
org.antlr.tool.RecursionOverflowMessage,class,3.2,185
org.antlr.tool.RecursionOverflowMessage,class,3.5,205
org.antlr.tool.RecursionOverflowMessage,class,3.4,185
org.antlr.tool.RecursionOverflowMessage,class,3.1.3,595
org.antlr.tool.RecursionOverflowMessage,class,3.4,205
org.antlr.tool.RecursionOverflowMessage,class,3.1.3,205
org.antlr.tool.RecursionOverflowMessage,class,3.3,185
org.antlr.tool.RecursionOverflowMessage,class,3.0,185
org.antlr.tool.RecursionOverflowMessage,class,3.1.2,467
org.antlr.tool.RecursionOverflowMessage,class,3.2,657
org.antlr.tool.NonRegularDecisionMessage,class,3.1.3,185
org.antlr.tool.NonRegularDecisionMessage,class,3.3,751
org.antlr.tool.NonRegularDecisionMessage,class,3.1,205
